-52.97254943847656 -1.668290615081787 -5.448307991027832 -3.1456315517425537 -18.574247360229492 -16.607498168945312 -16.783090591430664 -21.931346893310547 -15.07174015045166 -18.929363250732422 -21.212230682373047 -26.638225555419922 -24.74974822998047 -24.163280487060547 -24.599191665649414 -30.221330642700195 -26.82836151123047 -36.043861389160156 -35.410362243652344 -34.69976043701172 -35.43251419067383 -33.59738540649414 -38.11368179321289 -36.71930694580078 -39.160675048828125 -39.06298828125 -42.260128021240234 -42.35471725463867 -42.87347412109375 -41.205543518066406 -42.745269775390625 -37.11399459838867 -52.68256378173828 -3.455164909362793 -9.524921417236328 -0.9843046069145203 -9.602387428283691 -16.54421043395996 -18.07491111755371 -17.04796600341797 -14.229860305786133 -25.531452178955078 -26.29350471496582 -23.160751342773438 -31.60295295715332 -24.670143127441406 -22.656213760375977 -35.900333404541016 -27.99675178527832 -34.60984802246094 -30.191932678222656 -36.775020599365234 -40.28398895263672 -41.029823303222656 -42.72679138183594 -34.10271453857422 -34.80902862548828 -36.554683685302734 -37.729469299316406 -38.49113082885742 -40.79330062866211 -40.61572265625 -43.448822021484375 -34.412353515625 -40.2711296081543 -1.1750695705413818 -17.76491355895996 -12.078598022460938 -12.314598083496094 -8.277238845825195 -21.406597137451172 -20.776248931884766 -11.294200897216797 -23.026826858520508 -17.998031616210938 -22.317951202392578 -28.083118438720703 -25.795547485351562 -28.388797760009766 -36.57117462158203 -31.907922744750977 -27.63117218017578 -32.17441177368164 -33.57762145996094 -35.656044006347656 -37.66646957397461 -35.76800537109375 -39.91020965576172 -29.63094711303711 -36.444786071777344 -41.61752700805664 -42.002891540527344 -41.56282424926758 -37.282798767089844 -39.27497482299805 -37.57683181762695 -45.61489486694336 -1.2399513721466064 -7.401382923126221 -14.387174606323242 -14.943649291992188 -12.977663040161133 -30.649314880371094 -28.161762237548828 -20.405147552490234 -26.431692123413086 -24.033300399780273 -26.58818244934082 -29.377614974975586 -28.172834396362305 -28.30542755126953 -31.1894588470459 -29.832599639892578 -38.809844970703125 -33.084571838378906 -33.084049224853516 -39.91709899902344 -39.63201904296875 -41.40369415283203 -37.27220153808594 -39.21589660644531 -40.65595245361328 -40.37499237060547 -41.02007293701172 -41.405792236328125 -41.40895462036133 -43.372920989990234 -37.900367736816406 
-52.68256378173828 -3.455164909362793 -9.524921417236328 -0.9843046069145203 -9.602387428283691 -16.54421043395996 -18.07491111755371 -17.04796600341797 -14.229860305786133 -25.531452178955078 -26.29350471496582 -23.160751342773438 -31.60295295715332 -24.670143127441406 -22.656213760375977 -35.900333404541016 -27.99675178527832 -34.60984802246094 -30.191932678222656 -36.775020599365234 -40.28398895263672 -41.029823303222656 -42.72679138183594 -34.10271453857422 -34.80902862548828 -36.554683685302734 -37.729469299316406 -38.49113082885742 -40.79330062866211 -40.61572265625 -43.448822021484375 -34.412353515625 -40.2711296081543 -1.1750695705413818 -17.76491355895996 -12.078598022460938 -12.314598083496094 -8.277238845825195 -21.406597137451172 -20.776248931884766 -11.294200897216797 -23.026826858520508 -17.998031616210938 -22.317951202392578 -28.083118438720703 -25.795547485351562 -28.388797760009766 -36.57117462158203 -31.907922744750977 -27.63117218017578 -32.17441177368164 -33.57762145996094 -35.656044006347656 -37.66646957397461 -35.76800537109375 -39.91020965576172 -29.63094711303711 -36.444786071777344 -41.61752700805664 -42.002891540527344 -41.56282424926758 -37.282798767089844 -39.27497482299805 -37.57683181762695 -45.61489486694336 -1.2399513721466064 -7.401382923126221 -14.387174606323242 -14.943649291992188 -12.977663040161133 -30.649314880371094 -28.161762237548828 -20.405147552490234 -26.431692123413086 -24.033300399780273 -26.58818244934082 -29.377614974975586 -28.172834396362305 -28.30542755126953 -31.1894588470459 -29.832599639892578 -38.809844970703125 -33.084571838378906 -33.084049224853516 -39.91709899902344 -39.63201904296875 -41.40369415283203 -37.27220153808594 -39.21589660644531 -40.65595245361328 -40.37499237060547 -41.02007293701172 -41.405792236328125 -41.40895462036133 -43.372920989990234 -37.900367736816406 -44.17041015625 -2.580641269683838 -14.800415992736816 -4.6564202308654785 -11.479960441589355 -15.091470718383789 -22.260082244873047 -21.16323471069336 -13.702988624572754 -24.46261215209961 -21.647567749023438 -26.263294219970703 -29.21225357055664 -27.265655517578125 -25.546579360961914 -31.59598159790039 -31.32678985595703 -37.175296783447266 -29.9344482421875 -38.30814743041992 -37.80311965942383 -35.450477600097656 -43.556556701660156 -38.38458251953125 -35.44579315185547 -35.26005172729492 -39.051361083984375 -43.694435119628906 -41.54261779785156 -42.383514404296875 -40.95940017700195 -36.961788177490234 
-40.2711296081543 -1.1750695705413818 -17.76491355895996 -12.078598022460938 -12.314598083496094 -8.277238845825195 -21.406597137451172 -20.776248931884766 -11.294200897216797 -23.026826858520508 -17.998031616210938 -22.317951202392578 -28.083118438720703 -25.795547485351562 -28.388797760009766 -36.57117462158203 -31.907922744750977 -27.63117218017578 -32.17441177368164 -33.57762145996094 -35.656044006347656 -37.66646957397461 -35.76800537109375 -39.91020965576172 -29.63094711303711 -36.444786071777344 -41.61752700805664 -42.002891540527344 -41.56282424926758 -37.282798767089844 -39.27497482299805 -37.57683181762695 -45.61489486694336 -1.2399513721466064 -7.401382923126221 -14.387174606323242 -14.943649291992188 -12.977663040161133 -30.649314880371094 -28.161762237548828 -20.405147552490234 -26.431692123413086 -24.033300399780273 -26.58818244934082 -29.377614974975586 -28.172834396362305 -28.30542755126953 -31.1894588470459 -29.832599639892578 -38.809844970703125 -33.084571838378906 -33.084049224853516 -39.91709899902344 -39.63201904296875 -41.40369415283203 -37.27220153808594 -39.21589660644531 -40.65595245361328 -40.37499237060547 -41.02007293701172 -41.405792236328125 -41.40895462036133 -43.372920989990234 -37.900367736816406 -44.17041015625 -2.580641269683838 -14.800415992736816 -4.6564202308654785 -11.479960441589355 -15.091470718383789 -22.260082244873047 -21.16323471069336 -13.702988624572754 -24.46261215209961 -21.647567749023438 -26.263294219970703 -29.21225357055664 -27.265655517578125 -25.546579360961914 -31.59598159790039 -31.32678985595703 -37.175296783447266 -29.9344482421875 -38.30814743041992 -37.80311965942383 -35.450477600097656 -43.556556701660156 -38.38458251953125 -35.44579315185547 -35.26005172729492 -39.051361083984375 -43.694435119628906 -41.54261779785156 -42.383514404296875 -40.95940017700195 -36.961788177490234 -46.521629333496094 -7.587705135345459 -21.515827178955078 -7.47332763671875 -19.722270965576172 -8.648122787475586 -22.77010726928711 -24.73017692565918 -18.48467254638672 -22.25358772277832 -20.352399826049805 -22.615753173828125 -26.28944206237793 -24.795578002929688 -32.515037536621094 -31.50955581665039 -34.6703987121582 -33.254669189453125 -37.062408447265625 -34.91339874267578 -38.11915588378906 -39.212013244628906 -38.743186950683594 -38.248207092285156 -37.7518310546875 -37.58062744140625 -39.524314880371094 -39.06379699707031 -40.34455108642578 -43.35052490234375 -38.00707244873047 -37.539573669433594 
-45.61489486694336 -1.2399513721466064 -7.401382923126221 -14.387174606323242 -14.943649291992188 -12.977663040161133 -30.649314880371094 -28.161762237548828 -20.405147552490234 -26.431692123413086 -24.033300399780273 -26.58818244934082 -29.377614974975586 -28.172834396362305 -28.30542755126953 -31.1894588470459 -29.832599639892578 -38.809844970703125 -33.084571838378906 -33.084049224853516 -39.91709899902344 -39.63201904296875 -41.40369415283203 -37.27220153808594 -39.21589660644531 -40.65595245361328 -40.37499237060547 -41.02007293701172 -41.405792236328125 -41.40895462036133 -43.372920989990234 -37.900367736816406 -44.17041015625 -2.580641269683838 -14.800415992736816 -4.6564202308654785 -11.479960441589355 -15.091470718383789 -22.260082244873047 -21.16323471069336 -13.702988624572754 -24.46261215209961 -21.647567749023438 -26.263294219970703 -29.21225357055664 -27.265655517578125 -25.546579360961914 -31.59598159790039 -31.32678985595703 -37.175296783447266 -29.9344482421875 -38.30814743041992 -37.80311965942383 -35.450477600097656 -43.556556701660156 -38.38458251953125 -35.44579315185547 -35.26005172729492 -39.051361083984375 -43.694435119628906 -41.54261779785156 -42.383514404296875 -40.95940017700195 -36.961788177490234 -46.521629333496094 -7.587705135345459 -21.515827178955078 -7.47332763671875 -19.722270965576172 -8.648122787475586 -22.77010726928711 -24.73017692565918 -18.48467254638672 -22.25358772277832 -20.352399826049805 -22.615753173828125 -26.28944206237793 -24.795578002929688 -32.515037536621094 -31.50955581665039 -34.6703987121582 -33.254669189453125 -37.062408447265625 -34.91339874267578 -38.11915588378906 -39.212013244628906 -38.743186950683594 -38.248207092285156 -37.7518310546875 -37.58062744140625 -39.524314880371094 -39.06379699707031 -40.34455108642578 -43.35052490234375 -38.00707244873047 -37.539573669433594 -52.120697021484375 -7.733098983764648 -9.551502227783203 -16.91851234436035 -8.356575012207031 -17.570377349853516 -14.039464950561523 -22.114028930664062 -11.953545570373535 -20.979490280151367 -21.269094467163086 -33.67742156982422 -21.92194938659668 -22.752670288085938 -27.53392219543457 -29.99444580078125 -31.4824275970459 -36.80640411376953 -33.53889465332031 -35.533199310302734 -39.96391677856445 -39.27142333984375 -38.204925537109375 -37.00941467285156 -36.430545806884766 -38.785919189453125 -46.80776596069336 -44.044097900390625 -40.6428337097168 -40.467857360839844 -39.97407913208008 -37.45087814331055 
-44.17041015625 -2.580641269683838 -14.800415992736816 -4.6564202308654785 -11.479960441589355 -15.091470718383789 -22.260082244873047 -21.16323471069336 -13.702988624572754 -24.46261215209961 -21.647567749023438 -26.263294219970703 -29.21225357055664 -27.265655517578125 -25.546579360961914 -31.59598159790039 -31.32678985595703 -37.175296783447266 -29.9344482421875 -38.30814743041992 -37.80311965942383 -35.450477600097656 -43.556556701660156 -38.38458251953125 -35.44579315185547 -35.26005172729492 -39.051361083984375 -43.694435119628906 -41.54261779785156 -42.383514404296875 -40.95940017700195 -36.961788177490234 -46.521629333496094 -7.587705135345459 -21.515827178955078 -7.47332763671875 -19.722270965576172 -8.648122787475586 -22.77010726928711 -24.73017692565918 -18.48467254638672 -22.25358772277832 -20.352399826049805 -22.615753173828125 -26.28944206237793 -24.795578002929688 -32.515037536621094 -31.50955581665039 -34.6703987121582 -33.254669189453125 -37.062408447265625 -34.91339874267578 -38.11915588378906 -39.212013244628906 -38.743186950683594 -38.248207092285156 -37.7518310546875 -37.58062744140625 -39.524314880371094 -39.06379699707031 -40.34455108642578 -43.35052490234375 -38.00707244873047 -37.539573669433594 -52.120697021484375 -7.733098983764648 -9.551502227783203 -16.91851234436035 -8.356575012207031 -17.570377349853516 -14.039464950561523 -22.114028930664062 -11.953545570373535 -20.979490280151367 -21.269094467163086 -33.67742156982422 -21.92194938659668 -22.752670288085938 -27.53392219543457 -29.99444580078125 -31.4824275970459 -36.80640411376953 -33.53889465332031 -35.533199310302734 -39.96391677856445 -39.27142333984375 -38.204925537109375 -37.00941467285156 -36.430545806884766 -38.785919189453125 -46.80776596069336 -44.044097900390625 -40.6428337097168 -40.467857360839844 -39.97407913208008 -37.45087814331055 -44.626953125 -2.658576011657715 -11.04399299621582 -8.812896728515625 -9.407598495483398 -16.14260482788086 -20.18273162841797 -19.58582305908203 -15.527606010437012 -21.921375274658203 -17.239803314208984 -20.22772979736328 -26.01699447631836 -28.329410552978516 -32.60218811035156 -32.06669235229492 -24.25018310546875 -31.81746482849121 -23.659893035888672 -29.78966522216797 -36.99710464477539 -34.849952697753906 -40.21710968017578 -39.7137451171875 -34.733985900878906 -36.97346115112305 -47.41893768310547 -37.53056335449219 -40.11201477050781 -41.41328811645508 -42.65407943725586 -39.94447326660156 
-46.521629333496094 -7.587705135345459 -21.515827178955078 -7.47332763671875 -19.722270965576172 -8.648122787475586 -22.77010726928711 -24.73017692565918 -18.48467254638672 -22.25358772277832 -20.352399826049805 -22.615753173828125 -26.28944206237793 -24.795578002929688 -32.515037536621094 -31.50955581665039 -34.6703987121582 -33.254669189453125 -37.062408447265625 -34.91339874267578 -38.11915588378906 -39.212013244628906 -38.743186950683594 -38.248207092285156 -37.7518310546875 -37.58062744140625 -39.524314880371094 -39.06379699707031 -40.34455108642578 -43.35052490234375 -38.00707244873047 -37.539573669433594 -52.120697021484375 -7.733098983764648 -9.551502227783203 -16.91851234436035 -8.356575012207031 -17.570377349853516 -14.039464950561523 -22.114028930664062 -11.953545570373535 -20.979490280151367 -21.269094467163086 -33.67742156982422 -21.92194938659668 -22.752670288085938 -27.53392219543457 -29.99444580078125 -31.4824275970459 -36.80640411376953 -33.53889465332031 -35.533199310302734 -39.96391677856445 -39.27142333984375 -38.204925537109375 -37.00941467285156 -36.430545806884766 -38.785919189453125 -46.80776596069336 -44.044097900390625 -40.6428337097168 -40.467857360839844 -39.97407913208008 -37.45087814331055 -44.626953125 -2.658576011657715 -11.04399299621582 -8.812896728515625 -9.407598495483398 -16.14260482788086 -20.18273162841797 -19.58582305908203 -15.527606010437012 -21.921375274658203 -17.239803314208984 -20.22772979736328 -26.01699447631836 -28.329410552978516 -32.60218811035156 -32.06669235229492 -24.25018310546875 -31.81746482849121 -23.659893035888672 -29.78966522216797 -36.99710464477539 -34.849952697753906 -40.21710968017578 -39.7137451171875 -34.733985900878906 -36.97346115112305 -47.41893768310547 -37.53056335449219 -40.11201477050781 -41.41328811645508 -42.65407943725586 -39.94447326660156 -43.25059509277344 -4.599361896514893 -5.650367736816406 -4.506765365600586 -14.193120002746582 -14.241913795471191 -20.099790573120117 -16.101482391357422 -17.727205276489258 -20.935564041137695 -18.9406795501709 -32.48683166503906 -23.144567489624023 -27.22576332092285 -27.740537643432617 -32.17225646972656 -32.37490463256836 -34.34425735473633 -34.4100341796875 -39.19765090942383 -31.392763137817383 -39.39733123779297 -41.49435043334961 -37.42386245727539 -39.276527404785156 -38.765159606933594 -42.5501594543457 -36.639122009277344 -39.8616828918457 -41.75153732299805 -39.38851547241211 -37.79631042480469 
-52.120697021484375 -7.733098983764648 -9.551502227783203 -16.91851234436035 -8.356575012207031 -17.570377349853516 -14.039464950561523 -22.114028930664062 -11.953545570373535 -20.979490280151367 -21.269094467163086 -33.67742156982422 -21.92194938659668 -22.752670288085938 -27.53392219543457 -29.99444580078125 -31.4824275970459 -36.80640411376953 -33.53889465332031 -35.533199310302734 -39.96391677856445 -39.27142333984375 -38.204925537109375 -37.00941467285156 -36.430545806884766 -38.785919189453125 -46.80776596069336 -44.044097900390625 -40.6428337097168 -40.467857360839844 -39.97407913208008 -37.45087814331055 -44.626953125 -2.658576011657715 -11.04399299621582 -8.812896728515625 -9.407598495483398 -16.14260482788086 -20.18273162841797 -19.58582305908203 -15.527606010437012 -21.921375274658203 -17.239803314208984 -20.22772979736328 -26.01699447631836 -28.329410552978516 -32.60218811035156 -32.06669235229492 -24.25018310546875 -31.81746482849121 -23.659893035888672 -29.78966522216797 -36.99710464477539 -34.849952697753906 -40.21710968017578 -39.7137451171875 -34.733985900878906 -36.97346115112305 -47.41893768310547 -37.53056335449219 -40.11201477050781 -41.41328811645508 -42.65407943725586 -39.94447326660156 -43.25059509277344 -4.599361896514893 -5.650367736816406 -4.506765365600586 -14.193120002746582 -14.241913795471191 -20.099790573120117 -16.101482391357422 -17.727205276489258 -20.935564041137695 -18.9406795501709 -32.48683166503906 -23.144567489624023 -27.22576332092285 -27.740537643432617 -32.17225646972656 -32.37490463256836 -34.34425735473633 -34.4100341796875 -39.19765090942383 -31.392763137817383 -39.39733123779297 -41.49435043334961 -37.42386245727539 -39.276527404785156 -38.765159606933594 -42.5501594543457 -36.639122009277344 -39.8616828918457 -41.75153732299805 -39.38851547241211 -37.79631042480469 -41.081939697265625 -6.6159749031066895 -5.887355804443359 -12.822918891906738 -22.62420654296875 -14.435038566589355 -17.897798538208008 -14.683037757873535 -15.084403991699219 -20.697345733642578 -25.315582275390625 -23.270606994628906 -20.722578048706055 -25.482601165771484 -29.291017532348633 -31.221162796020508 -34.898399353027344 -36.278507232666016 -29.311206817626953 -30.641902923583984 -35.230751037597656 -38.427223205566406 -39.10344696044922 -37.103736877441406 -37.769859313964844 -36.679656982421875 -40.24093246459961 -37.41229248046875 -41.25398635864258 -40.638336181640625 -43.35786437988281 -38.594940185546875 
-44.626953125 -2.658576011657715 -11.04399299621582 -8.812896728515625 -9.407598495483398 -16.14260482788086 -20.18273162841797 -19.58582305908203 -15.527606010437012 -21.921375274658203 -17.239803314208984 -20.22772979736328 -26.01699447631836 -28.329410552978516 -32.60218811035156 -32.06669235229492 -24.25018310546875 -31.81746482849121 -23.659893035888672 -29.78966522216797 -36.99710464477539 -34.849952697753906 -40.21710968017578 -39.7137451171875 -34.733985900878906 -36.97346115112305 -47.41893768310547 -37.53056335449219 -40.11201477050781 -41.41328811645508 -42.65407943725586 -39.94447326660156 -43.25059509277344 -4.599361896514893 -5.650367736816406 -4.506765365600586 -14.193120002746582 -14.241913795471191 -20.099790573120117 -16.101482391357422 -17.727205276489258 -20.935564041137695 -18.9406795501709 -32.48683166503906 -23.144567489624023 -27.22576332092285 -27.740537643432617 -32.17225646972656 -32.37490463256836 -34.34425735473633 -34.4100341796875 -39.19765090942383 -31.392763137817383 -39.39733123779297 -41.49435043334961 -37.42386245727539 -39.276527404785156 -38.765159606933594 -42.5501594543457 -36.639122009277344 -39.8616828918457 -41.75153732299805 -39.38851547241211 -37.79631042480469 -41.081939697265625 -6.6159749031066895 -5.887355804443359 -12.822918891906738 -22.62420654296875 -14.435038566589355 -17.897798538208008 -14.683037757873535 -15.084403991699219 -20.697345733642578 -25.315582275390625 -23.270606994628906 -20.722578048706055 -25.482601165771484 -29.291017532348633 -31.221162796020508 -34.898399353027344 -36.278507232666016 -29.311206817626953 -30.641902923583984 -35.230751037597656 -38.427223205566406 -39.10344696044922 -37.103736877441406 -37.769859313964844 -36.679656982421875 -40.24093246459961 -37.41229248046875 -41.25398635864258 -40.638336181640625 -43.35786437988281 -38.594940185546875 -47.654014587402344 -16.352741241455078 -11.069095611572266 -4.175474643707275 -10.702199935913086 -6.720442295074463 -18.173215866088867 -24.242416381835938 -19.269527435302734 -10.830822944641113 -17.667587280273438 -24.847057342529297 -24.670700073242188 -26.259864807128906 -28.03404998779297 -35.63644027709961 -27.24510383605957 -30.75551986694336 -29.50200080871582 -31.851112365722656 -30.415849685668945 -37.741065979003906 -34.30634307861328 -41.11084747314453 -35.77064514160156 -40.00486373901367 -40.835121154785156 -39.316741943359375 -37.57130432128906 -42.15741729736328 -40.30618667602539 -39.33409881591797 
-43.25059509277344 -4.599361896514893 -5.650367736816406 -4.506765365600586 -14.193120002746582 -14.241913795471191 -20.099790573120117 -16.101482391357422 -17.727205276489258 -20.935564041137695 -18.9406795501709 -32.48683166503906 -23.144567489624023 -27.22576332092285 -27.740537643432617 -32.17225646972656 -32.37490463256836 -34.34425735473633 -34.4100341796875 -39.19765090942383 -31.392763137817383 -39.39733123779297 -41.49435043334961 -37.42386245727539 -39.276527404785156 -38.765159606933594 -42.5501594543457 -36.639122009277344 -39.8616828918457 -41.75153732299805 -39.38851547241211 -37.79631042480469 -41.081939697265625 -6.6159749031066895 -5.887355804443359 -12.822918891906738 -22.62420654296875 -14.435038566589355 -17.897798538208008 -14.683037757873535 -15.084403991699219 -20.697345733642578 -25.315582275390625 -23.270606994628906 -20.722578048706055 -25.482601165771484 -29.291017532348633 -31.221162796020508 -34.898399353027344 -36.278507232666016 -29.311206817626953 -30.641902923583984 -35.230751037597656 -38.427223205566406 -39.10344696044922 -37.103736877441406 -37.769859313964844 -36.679656982421875 -40.24093246459961 -37.41229248046875 -41.25398635864258 -40.638336181640625 -43.35786437988281 -38.594940185546875 -47.654014587402344 -16.352741241455078 -11.069095611572266 -4.175474643707275 -10.702199935913086 -6.720442295074463 -18.173215866088867 -24.242416381835938 -19.269527435302734 -10.830822944641113 -17.667587280273438 -24.847057342529297 -24.670700073242188 -26.259864807128906 -28.03404998779297 -35.63644027709961 -27.24510383605957 -30.75551986694336 -29.50200080871582 -31.851112365722656 -30.415849685668945 -37.741065979003906 -34.30634307861328 -41.11084747314453 -35.77064514160156 -40.00486373901367 -40.835121154785156 -39.316741943359375 -37.57130432128906 -42.15741729736328 -40.30618667602539 -39.33409881591797 -47.45301818847656 -6.686549663543701 -3.7035598754882812 -3.3563179969787598 -14.353511810302734 -14.140152931213379 -20.144210815429688 -15.215020179748535 -20.9941463470459 -9.82565975189209 -22.32876968383789 -25.503976821899414 -26.38314437866211 -22.94900131225586 -28.32695770263672 -32.60944747924805 -32.74856185913086 -31.575897216796875 -31.036054611206055 -34.440921783447266 -33.882564544677734 -39.98847198486328 -37.24312210083008 -39.56017303466797 -38.46377944946289 -38.35563278198242 -42.431678771972656 -37.12805938720703 -42.24468231201172 -43.35478210449219 -39.275665283203125 -37.60798645019531 
-41.081939697265625 -6.6159749031066895 -5.887355804443359 -12.822918891906738 -22.62420654296875 -14.435038566589355 -17.897798538208008 -14.683037757873535 -15.084403991699219 -20.697345733642578 -25.315582275390625 -23.270606994628906 -20.722578048706055 -25.482601165771484 -29.291017532348633 -31.221162796020508 -34.898399353027344 -36.278507232666016 -29.311206817626953 -30.641902923583984 -35.230751037597656 -38.427223205566406 -39.10344696044922 -37.103736877441406 -37.769859313964844 -36.679656982421875 -40.24093246459961 -37.41229248046875 -41.25398635864258 -40.638336181640625 -43.35786437988281 -38.594940185546875 -47.654014587402344 -16.352741241455078 -11.069095611572266 -4.175474643707275 -10.702199935913086 -6.720442295074463 -18.173215866088867 -24.242416381835938 -19.269527435302734 -10.830822944641113 -17.667587280273438 -24.847057342529297 -24.670700073242188 -26.259864807128906 -28.03404998779297 -35.63644027709961 -27.24510383605957 -30.75551986694336 -29.50200080871582 -31.851112365722656 -30.415849685668945 -37.741065979003906 -34.30634307861328 -41.11084747314453 -35.77064514160156 -40.00486373901367 -40.835121154785156 -39.316741943359375 -37.57130432128906 -42.15741729736328 -40.30618667602539 -39.33409881591797 -47.45301818847656 -6.686549663543701 -3.7035598754882812 -3.3563179969787598 -14.353511810302734 -14.140152931213379 -20.144210815429688 -15.215020179748535 -20.9941463470459 -9.82565975189209 -22.32876968383789 -25.503976821899414 -26.38314437866211 -22.94900131225586 -28.32695770263672 -32.60944747924805 -32.74856185913086 -31.575897216796875 -31.036054611206055 -34.440921783447266 -33.882564544677734 -39.98847198486328 -37.24312210083008 -39.56017303466797 -38.46377944946289 -38.35563278198242 -42.431678771972656 -37.12805938720703 -42.24468231201172 -43.35478210449219 -39.275665283203125 -37.60798645019531 -49.146427154541016 -6.49114990234375 -11.787672996520996 -7.988039970397949 -12.163958549499512 -16.174453735351562 -18.67620086669922 -23.020156860351562 -15.3505277633667 -17.983333587646484 -21.1888427734375 -26.050277709960938 -21.434303283691406 -26.120250701904297 -25.02974510192871 -25.992218017578125 -32.263755798339844 -34.40721893310547 -28.958261489868164 -33.384910583496094 -36.31981658935547 -36.12975311279297 -38.389976501464844 -40.109100341796875 -34.564903259277344 -37.942657470703125 -39.29816436767578 -36.010780334472656 -37.881591796875 -42.157752990722656 -38.419158935546875 -39.72405242919922 
